[17:26:24] IP:124.20.22.79 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:03] IP:193.100.133.92 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:03] IP:148.235.12.26 | HIGH | SQL_Injection
[17:28:03] IP:218.28.76.73 | HIGH | XSS_Attack
[17:28:03] IP:70.224.117.191 | MEDIUM | Brute_Force_Pattern
[17:28:03] IP:146.215.206.155 | MEDIUM | Brute_Force_Pattern
[17:28:03] IP:98.236.216.57 | HIGH | SQL_Injection
[17:28:03] IP:127.88.43.150 | HIGH | XSS_Attack
[17:28:03] IP:88.207.196.12 | HIGH | SQL_Injection
[17:28:03] IP:88.35.81.204 | HIGH | SQL_Injection
[17:28:03] IP:195.217.49.180 | HIGH | SQL_Injection
[17:28:04] IP:59.83.130.29 | CRITICAL | Command_Injection
[17:28:03] IP:24.249.12.130 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:05] IP:85.244.6.144 | CRITICAL | Command_Injection
[17:28:04] IP:202.165.116.242 | MEDIUM | Brute_Force_Pattern
[17:28:04] IP:23.186.96.35 | HIGH | SQL_Injection
[17:28:03] IP:220.109.16.140 | CRITICAL | Command_Injection
[17:28:04] IP:25.232.7.203 | HIGH | SQL_Injection
[17:28:04] IP:176.184.220.102 | CRITICAL | Command_Injection
[17:28:04] IP:164.114.172.145 | HIGH | XSS_Attack
[17:28:04] IP:118.111.193.190 | CRITICAL | Command_Injection
[17:28:04] IP:53.57.101.70 | HIGH | SQL_Injection
[17:28:04] IP:108.25.145.96 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:04] IP:185.1.162.165 | MEDIUM | Brute_Force_Pattern
[17:28:05] IP:119.235.198.154 | HIGH | SQL_Injection
[17:28:04] IP:192.125.123.155 | CRITICAL | Command_Injection
[17:28:04] IP:62.75.214.59 | HIGH | XSS_Attack
[17:28:04] IP:149.141.32.108 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:05] IP:203.58.124.140 | CRITICAL | Command_Injection
[17:28:04] IP:69.143.128.51 | HIGH | XSS_Attack
[17:28:05] IP:40.43.139.186 | CRITICAL | Log4Shell
[17:28:05] IP:30.133.61.81 | HIGH | XSS_Attack
[17:28:05] IP:93.218.86.202 | HIGH | SQL_Injection
[17:28:05] IP:61.73.240.145 | HIGH | XSS_Attack
[17:28:05] IP:185.130.235.71 | HIGH | SQL_Injection
[17:28:05] IP:15.34.128.52 | CRITICAL | Command_Injection
[17:28:05] IP:19.102.83.180 | HIGH | SQL_Injection
[17:28:05] IP:26.238.146.7 | HIGH | SQL_Injection
[17:28:05] IP:136.113.141.7 | CRITICAL | Command_Injection
[17:28:05] IP:200.200.172.16 | CRITICAL | Command_Injection
[17:28:05] IP:36.78.110.249 | CRITICAL | Command_Injection
[17:28:06] IP:80.248.39.71 | CRITICAL | Command_Injection
[17:28:05] IP:204.44.227.70 | CRITICAL | Command_Injection
[17:28:06] IP:81.1.76.119 | HIGH | SQL_Injection
[17:28:06] IP:180.43.23.111 | HIGH | XSS_Attack
[17:28:05] IP:131.112.99.131 | CRITICAL | Command_Injection
[17:28:05] IP:42.73.93.179 | HIGH | SQL_Injection
[17:28:06] IP:61.188.169.188 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:06] IP:120.197.179.114 | HIGH | XSS_Attack
[17:28:06] IP:107.12.101.88 | HIGH | SQL_Injection
[17:28:06] IP:19.22.2.98 | HIGH | SQL_Injection
[17:28:06] IP:104.47.107.159 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:06] IP:218.29.170.45 | CRITICAL | Log4Shell
[17:28:06] IP:154.123.213.60 | MEDIUM | Brute_Force_Pattern
[17:28:06] IP:74.125.12.178 | CRITICAL | Command_Injection
[17:28:07] IP:152.137.69.238 | HIGH | SQL_Injection
[17:28:07] IP:198.32.47.43 | HIGH | SQL_Injection
[17:28:07] IP:69.99.4.9 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:07] IP:97.189.16.41 | HIGH | XSS_Attack
[17:28:07] IP:189.22.169.75 | CRITICAL | Command_Injection
[17:28:07] IP:79.147.236.103 | CRITICAL | Command_Injection
[17:28:07] IP:134.228.77.151 | CRITICAL | Log4Shell
[17:28:07] IP:219.119.219.20 | HIGH | SQL_Injection
[17:28:07] IP:92.106.74.219 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:07] IP:193.103.224.13 | MEDIUM | Brute_Force_Pattern
[17:28:07] IP:172.135.144.137 | CRITICAL | Command_Injection
[17:28:07] IP:116.63.176.125 | CRITICAL | Command_Injection
[17:28:07] IP:28.115.242.124 | MEDIUM | Brute_Force_Pattern
[17:28:07] IP:78.48.166.89 | HIGH | SQL_Injection
[17:28:07] IP:39.62.32.94 | HIGH | SQL_Injection
[17:28:08] IP:203.94.126.235 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:08] IP:93.169.243.59 | HIGH | XSS_Attack
[17:28:08] IP:82.240.145.103 | HIGH | XSS_Attack
[17:28:07] IP:108.23.41.121 | HIGH | SQL_Injection
[17:28:08] IP:127.231.79.233 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:07] IP:172.207.173.167 | CRITICAL | Command_Injection
[17:28:08] IP:213.78.13.142 | CRITICAL | Command_Injection
[17:28:07] IP:210.112.147.146 | HIGH | SQL_Injection
[17:28:07] IP:149.249.219.202 | CRITICAL | Log4Shell
[17:28:07] IP:199.5.177.52 | CRITICAL | Command_Injection
[17:28:08] IP:150.116.235.56 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:08] IP:173.178.31.26 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:07] IP:49.180.214.176 | CRITICAL | Command_Injection
[17:28:08] IP:31.239.158.13 | CRITICAL | Log4Shell
[17:28:08] IP:174.225.171.181 | CRITICAL | Log4Shell
[17:28:07] IP:103.50.11.243 | CRITICAL | Command_Injection
[17:28:08] IP:32.15.121.195 | CRITICAL | Log4Shell
[17:28:09] IP:12.187.117.191 | HIGH | XSS_Attack
[17:28:08] IP:213.194.232.204 | CRITICAL | Command_Injection
[17:28:08] IP:87.243.99.5 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:08] IP:162.26.218.87 | HIGH | SQL_Injection
[17:28:08] IP:175.240.77.93 | CRITICAL | Command_Injection
[17:28:08] IP:26.22.86.133 | HIGH | SQL_Injection
[17:28:08] IP:101.14.183.14 | MEDIUM | Brute_Force_Pattern
[17:28:08] IP:175.166.165.172 | HIGH | SQL_Injection
[17:28:08] IP:40.84.17.47 | CRITICAL | Command_Injection
[17:28:08] IP:73.109.188.45 | HIGH | SQL_Injection
[17:28:08] IP:55.170.191.242 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:08] IP:83.122.65.206 | HIGH | XSS_Attack
[17:28:09] IP:147.158.154.132 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:09] IP:18.134.139.163 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:09] IP:13.225.199.112 | HIGH | SQL_Injection
[17:28:09] IP:75.159.32.56 | CRITICAL | Command_Injection
[17:28:09] IP:76.102.126.121 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:09] IP:175.53.88.100 | MEDIUM | Brute_Force_Pattern
[17:28:09] IP:189.137.127.115 | HIGH | SQL_Injection
[17:28:09] IP:74.225.49.150 | HIGH | SQL_Injection
[17:28:09] IP:216.134.80.152 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:10] IP:152.123.203.91 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:10] IP:119.124.190.46 | CRITICAL | Log4Shell
[17:28:09] IP:56.37.201.68 | CRITICAL | Log4Shell
[17:28:09] IP:210.84.246.238 | CRITICAL | Log4Shell
[17:28:09] IP:185.164.156.35 | CRITICAL | Log4Shell
[17:28:09] IP:189.186.14.164 | CRITICAL | Command_Injection
[17:28:09] IP:140.195.125.22 | CRITICAL | Command_Injection
[17:28:10] IP:205.211.195.43 | CRITICAL | Log4Shell
[17:28:09] IP:174.106.103.178 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:10] IP:143.141.11.227 | HIGH | SQL_Injection
[17:28:11] IP:156.53.32.121 | CRITICAL | Command_Injection
[17:28:10] IP:46.243.94.135 | HIGH | XSS_Attack
[17:28:10] IP:121.239.95.127 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:10] IP:111.99.220.93 | HIGH | SQL_Injection
[17:28:10] IP:170.109.236.228 | HIGH | SQL_Injection
[17:28:10] IP:116.155.92.150 | HIGH | XSS_Attack
[17:28:10] IP:199.201.89.227 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:10] IP:196.29.233.68 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:11] IP:106.183.247.214 | CRITICAL | Log4Shell
[17:28:11] IP:27.246.147.74 | HIGH | SQL_Injection
[17:28:11] IP:112.86.149.234 | CRITICAL | Command_Injection
[17:28:10] IP:44.34.157.221 | CRITICAL | Command_Injection
[17:28:11] IP:186.22.97.33 | HIGH | XSS_Attack
[17:28:11] IP:218.141.152.14 | HIGH | XSS_Attack
[17:28:11] IP:48.148.79.126 | HIGH | SQL_Injection
[17:28:12] IP:144.131.243.247 | MEDIUM | Brute_Force_Pattern
[17:28:11] IP:128.47.205.227 | CRITICAL | Command_Injection
[17:28:11] IP:13.158.48.145 | CRITICAL | Log4Shell
[17:28:11] IP:168.149.91.204 | HIGH | XSS_Attack
[17:28:11] IP:42.227.116.185 | HIGH | SQL_Injection
[17:28:11] IP:123.25.132.20 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:11] IP:143.122.165.50 | HIGH | SQL_Injection
[17:28:11] IP:115.249.25.154 | CRITICAL | Command_Injection
[17:28:11] IP:178.195.32.61 | HIGH | SQL_Injection
[17:28:12] IP:202.68.78.99 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:11] IP:40.192.117.4 | HIGH | XSS_Attack
[17:28:11] IP:212.109.246.221 | CRITICAL | Command_Injection
[17:28:12] IP:35.47.1.184 | HIGH | SQL_Injection
[17:28:11] IP:95.87.61.126 | HIGH | SQL_Injection
[17:28:12] IP:38.205.245.3 | MEDIUM | Brute_Force_Pattern
[17:28:12] IP:111.160.224.53 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:12] IP:135.75.177.136 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:12] IP:197.48.236.238 | CRITICAL | Command_Injection
[17:28:13] IP:106.188.247.133 | HIGH | XSS_Attack
[17:28:12] IP:17.93.53.84 | HIGH | SQL_Injection
[17:28:12] IP:72.231.123.112 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:12] IP:12.40.94.55 | HIGH | SQL_Injection
[17:28:12] IP:191.38.128.58 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:13] IP:184.88.219.182 | CRITICAL | Command_Injection
[17:28:12] IP:172.102.21.31 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:13] IP:83.133.205.104 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:13] IP:52.33.199.16 | CRITICAL | Command_Injection
[17:28:12] IP:82.91.2.125 | HIGH | SQL_Injection
[17:28:13] IP:106.42.210.17 | HIGH | SQL_Injection
[17:28:13] IP:180.31.26.107 | CRITICAL | Log4Shell
[17:28:13] IP:17.31.93.62 | CRITICAL | Log4Shell
[17:28:13] IP:113.80.125.102 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:13] IP:122.27.181.142 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:13] IP:173.151.163.82 | CRITICAL | Command_Injection
[17:28:13] IP:209.164.158.159 | CRITICAL | Log4Shell
[17:28:13] IP:51.98.56.26 | HIGH | SQL_Injection
[17:28:13] IP:191.187.224.80 | HIGH | SQL_Injection
[17:28:13] IP:16.194.49.214 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:14] IP:26.157.65.32 | MEDIUM | Brute_Force_Pattern
[17:28:13] IP:101.75.179.123 | HIGH | SQL_Injection
[17:28:13] IP:25.37.37.56 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:13] IP:61.27.63.126 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:14] IP:35.13.223.129 | HIGH | SQL_Injection
[17:28:14] IP:64.167.111.182 | CRITICAL | Command_Injection
[17:28:14] IP:141.111.2.162 | HIGH | SQL_Injection
[17:28:14] IP:124.234.11.100 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:14] IP:143.50.105.152 | MEDIUM | Brute_Force_Pattern
[17:28:14] IP:115.88.145.146 | HIGH | XSS_Attack
[17:28:14] IP:36.69.52.115 | CRITICAL | Log4Shell
[17:28:14] IP:146.158.31.92 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:15] IP:30.249.224.93 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:14] IP:41.44.180.204 | HIGH | SQL_Injection
[17:28:14] IP:21.184.184.75 | CRITICAL | Command_Injection
[17:28:14] IP:211.249.182.89 | CRITICAL | Log4Shell
[17:28:15] IP:189.238.18.131 | CRITICAL | Command_Injection
[17:28:14] IP:167.164.188.195 | MEDIUM | Brute_Force_Pattern
[17:28:14] IP:216.172.144.100 | MEDIUM | Brute_Force_Pattern
[17:28:14] IP:210.175.42.57 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:14] IP:112.77.119.87 | MEDIUM | Brute_Force_Pattern
[17:28:15] IP:164.65.233.244 | CRITICAL | Command_Injection
[17:28:15] IP:199.217.18.145 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:15] IP:63.136.15.162 | HIGH | XSS_Attack
[17:28:15] IP:143.57.32.137 | HIGH | XSS_Attack
[17:28:15] IP:123.144.49.62 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:15] IP:198.92.214.4 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:17] IP:217.71.75.45 | CRITICAL | Log4Shell
[17:28:17] IP:215.188.19.141 | HIGH | XSS_Attack
[17:28:18] IP:20.239.181.64 | HIGH | SQL_Injection
[17:28:18] IP:107.165.128.3 | HIGH | XSS_Attack
[17:28:18] IP:146.96.210.102 | CRITICAL | Log4Shell
[17:28:18] IP:124.238.129.15 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:18] IP:173.138.84.79 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:18] IP:28.42.126.209 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:18] IP:29.176.68.150 | CRITICAL | Log4Shell
[17:28:18] IP:150.3.55.210 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:18] IP:12.120.141.147 | CRITICAL | Command_Injection
[17:28:18] IP:219.239.78.18 | CRITICAL | Command_Injection
[17:28:18] IP:112.1.163.59 | HIGH | SQL_Injection
[17:28:18] IP:200.8.14.25 | CRITICAL | Command_Injection
[17:28:18] IP:213.10.156.181 | MEDIUM | Brute_Force_Pattern
[17:28:19] IP:81.156.102.108 | HIGH | SQL_Injection
[17:28:19] IP:56.92.229.73 | HIGH | XSS_Attack
[17:28:19] IP:173.199.166.222 | CRITICAL | Command_Injection
[17:28:19] IP:108.134.128.163 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:19] IP:218.68.134.136 | HIGH | XSS_Attack
[17:28:19] IP:103.233.149.140 | MEDIUM | Brute_Force_Pattern
[17:28:19] IP:177.138.141.180 | HIGH | SQL_Injection
[17:28:19] IP:123.175.133.118 | HIGH | SQL_Injection
[17:28:19] IP:25.217.170.8 | MEDIUM | Brute_Force_Pattern
[17:28:19] IP:157.16.224.226 | HIGH | XSS_Attack
[17:28:19] IP:192.177.93.85 | HIGH | SQL_Injection
[17:28:19] IP:59.158.123.164 | CRITICAL | Log4Shell
[17:28:19] IP:50.153.240.243 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:19] IP:98.176.148.217 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:19] IP:52.238.29.175 | CRITICAL | Log4Shell
[17:28:19] IP:22.238.139.58 | CRITICAL | Command_Injection
[17:28:19] IP:192.102.236.225 | HIGH | SQL_Injection
[17:28:19] IP:171.223.162.7 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:19] IP:160.30.184.68 | HIGH | SQL_Injection
[17:28:20] IP:52.88.190.94 | MEDIUM | Brute_Force_Pattern
[17:28:20] IP:86.69.118.88 | HIGH | XSS_Attack
[17:28:20] IP:174.167.237.138 | CRITICAL | Log4Shell
[17:28:20] IP:47.246.206.109 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:20] IP:203.54.241.239 | MEDIUM | Brute_Force_Pattern
[17:28:20] IP:86.105.169.89 | MEDIUM | Brute_Force_Pattern
[17:28:20] IP:88.84.157.67 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:20] IP:35.174.25.244 | CRITICAL | Command_Injection
[17:28:20] IP:25.133.124.126 | HIGH | SQL_Injection
[17:28:20] IP:211.188.227.107 | HIGH | XSS_Attack
[17:28:20] IP:21.61.240.223 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:20] IP:27.201.212.179 | MEDIUM | Brute_Force_Pattern
[17:28:20] IP:27.42.234.52 | MEDIUM | Brute_Force_Pattern
[17:28:20] IP:212.44.62.105 | CRITICAL | Command_Injection
[17:28:20] IP:33.73.127.32 | CRITICAL | Command_Injection
[17:28:21] IP:92.115.60.111 | CRITICAL | Log4Shell
[17:28:21] IP:18.237.36.227 | HIGH | XSS_Attack
[17:28:21] IP:89.130.242.162 | HIGH | XSS_Attack
[17:28:21] IP:166.25.111.135 | HIGH | XSS_Attack
[17:28:21] IP:58.227.83.88 | HIGH | SQL_Injection
[17:28:21] IP:195.131.120.204 | MEDIUM | Brute_Force_Pattern
[17:28:21] IP:194.233.196.142 | HIGH | SQL_Injection
[17:28:21] IP:155.13.109.40 | CRITICAL | Command_Injection
[17:28:21] IP:177.236.40.248 | CRITICAL | Command_Injection
[17:28:21] IP:53.165.171.212 | HIGH | SQL_Injection
[17:28:21] IP:188.202.42.234 | HIGH | SQL_Injection
[17:28:21] IP:53.115.239.44 | HIGH | SQL_Injection
[17:28:22] IP:168.91.81.16 | CRITICAL | Command_Injection
[17:28:22] IP:30.58.11.59 | CRITICAL | Command_Injection
[17:28:22] IP:193.130.97.186 | HIGH | SQL_Injection
[17:28:22] IP:35.215.115.138 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:22] IP:75.123.204.231 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:22] IP:208.206.32.16 | CRITICAL | Command_Injection
[17:28:22] IP:144.89.36.61 | CRITICAL | Command_Injection
[17:28:22] IP:56.39.196.65 | MEDIUM | Brute_Force_Pattern
[17:28:22] IP:23.52.181.119 | CRITICAL | Log4Shell
[17:28:22] IP:75.130.14.80 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:22] IP:73.225.238.20 | CRITICAL | Log4Shell
[17:28:22] IP:206.197.239.224 | MEDIUM | Brute_Force_Pattern
[17:28:22] IP:139.75.112.146 | MEDIUM | Brute_Force_Pattern
[17:28:22] IP:77.228.74.131 | MEDIUM | Brute_Force_Pattern
[17:28:22] IP:45.240.248.250 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:22] IP:182.166.36.231 | HIGH | XSS_Attack
[17:28:22] IP:191.20.207.216 | HIGH | SQL_Injection
[17:28:22] IP:63.214.232.216 | HIGH | XSS_Attack
[17:28:22] IP:149.165.241.86 | CRITICAL | Log4Shell
[17:28:23] IP:88.91.3.109 | HIGH | SQL_Injection
[17:28:23] IP:152.108.194.4 | MEDIUM | Brute_Force_Pattern
[17:28:23] IP:210.118.160.41 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:23] IP:151.123.58.168 | MEDIUM | Brute_Force_Pattern
[17:28:23] IP:123.152.37.10 | CRITICAL | Command_Injection
[17:28:23] IP:174.149.83.248 | CRITICAL | Command_Injection
[17:28:23] IP:134.105.9.17 | MEDIUM | Brute_Force_Pattern
[17:28:23] IP:188.212.249.200 | HIGH | SQL_Injection
[17:28:23] IP:132.82.156.6 | MEDIUM | Brute_Force_Pattern
[17:28:23] IP:203.232.98.39 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:23] IP:186.77.78.8 | HIGH | SQL_Injection
[17:28:23] IP:29.83.99.194 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:23] IP:124.120.82.15 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:23] IP:214.48.78.70 | MEDIUM | Brute_Force_Pattern
[17:28:23] IP:212.128.19.85 | CRITICAL | Command_Injection
[17:28:23] IP:96.39.233.16 | CRITICAL | Command_Injection
[17:28:23] IP:18.225.83.105 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:23] IP:53.101.106.236 | HIGH | SQL_Injection
[17:28:24] IP:184.54.91.187 | CRITICAL | Command_Injection
[17:28:24] IP:209.47.137.97 | CRITICAL | Command_Injection
[17:28:24] IP:166.207.146.165 | CRITICAL | Log4Shell
[17:28:24] IP:108.243.96.218 | HIGH | XSS_Attack
[17:28:24] IP:30.64.234.136 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:24] IP:154.56.240.64 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:24] IP:196.194.211.88 | CRITICAL | Command_Injection
[17:28:24] IP:86.4.117.100 | HIGH | XSS_Attack
[17:28:24] IP:212.212.109.73 | HIGH | XSS_Attack
[17:28:24] IP:192.24.22.231 | MEDIUM | Brute_Force_Pattern
[17:28:24] IP:76.28.153.46 | HIGH | SQL_Injection
[17:28:24] IP:127.147.177.139 | HIGH | SQL_Injection
[17:28:24] IP:23.142.75.156 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:25] IP:135.118.5.158 | CRITICAL | Command_Injection
[17:28:25] IP:211.189.134.243 | CRITICAL | Command_Injection
[17:28:25] IP:99.129.234.165 | HIGH | XSS_Attack
[17:28:25] IP:103.18.152.162 | MEDIUM | Brute_Force_Pattern
[17:28:25] IP:37.137.33.205 | HIGH | SQL_Injection
[17:28:25] IP:129.175.196.106 | CRITICAL | Command_Injection
[17:28:25] IP:97.193.184.64 | HIGH | SQL_Injection
[17:28:25] IP:96.182.233.60 | MEDIUM | Brute_Force_Pattern
[17:28:25] IP:55.105.61.243 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:25] IP:201.96.227.123 | HIGH | SQL_Injection
[17:28:25] IP:198.102.98.202 | CRITICAL | Command_Injection
[17:28:25] IP:66.100.120.226 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:25] IP:206.249.55.98 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:25] IP:110.243.36.192 | HIGH | SQL_Injection
[17:28:25] IP:31.226.17.236 | MEDIUM | Brute_Force_Pattern
[17:28:25] IP:214.246.84.19 | HIGH | SQL_Injection
[17:28:25] IP:128.30.149.107 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:25] IP:33.168.143.132 | MEDIUM | Brute_Force_Pattern
[17:28:25] IP:131.222.197.85 | MEDIUM | Brute_Force_Pattern
[17:28:26] IP:206.171.84.29 | HIGH | SQL_Injection
[17:28:26] IP:108.117.114.70 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:26] IP:30.114.61.42 | MEDIUM | Brute_Force_Pattern
[17:28:26] IP:62.161.234.99 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:26] IP:48.147.224.152 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:26] IP:198.184.35.166 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:26] IP:183.222.184.27 | HIGH | XSS_Attack
[17:28:26] IP:215.183.74.169 | MEDIUM | Brute_Force_Pattern
[17:28:26] IP:219.169.201.235 | CRITICAL | Log4Shell
[17:28:26] IP:59.88.186.18 | HIGH | XSS_Attack
[17:28:26] IP:96.203.236.48 | HIGH | SQL_Injection
[17:28:26] IP:152.144.221.11 | CRITICAL | Command_Injection
[17:28:26] IP:125.228.20.152 | CRITICAL | Command_Injection
[17:28:26] IP:197.172.21.57 | CRITICAL | Command_Injection + Path_Traversal + Brute_Force_Pattern
[17:28:26] IP:98.40.7.43 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:26] IP:65.36.100.83 | HIGH | SQL_Injection
[17:28:26] IP:187.58.234.58 | MEDIUM | Brute_Force_Pattern
[17:28:26] IP:16.29.23.245 | CRITICAL | SQL_Injection + XSS_Attack
[17:28:26] IP:37.212.225.8 | HIGH | SQL_Injection
[17:28:27] IP:115.49.53.63 | MEDIUM | Brute_Force_Pattern
[17:28:27] IP:79.214.98.167 | CRITICAL | Log4Shell
[17:28:27] IP:177.67.245.38 | CRITICAL | Log4Shell
[17:28:27] IP:142.228.192.195 | CRITICAL | Command_Injection
[17:28:27] IP:139.68.248.14 | CRITICAL | Command_Injection
[17:28:27] IP:186.150.98.238 | CRITICAL | Command_Injection
[17:28:27] IP:220.180.104.116 | CRITICAL | Command_Injection
[17:28:27] IP:135.37.108.55 | HIGH | SQL_Injection
[17:28:27] IP:98.71.156.142 | HIGH | SQL_Injection
[17:28:27] IP:73.19.93.30 | HIGH | XSS_Attack
[17:28:27] IP:210.18.186.66 | HIGH | SQL_Injection
[17:28:27] IP:190.5.216.203 | CRITICAL | Command_Injection
[17:28:27] IP:195.153.197.238 | HIGH | SQL_Injection
[17:28:27] IP:95.182.93.57 | CRITICAL | Command_Injection
[17:28:27] IP:162.120.26.15 | CRITICAL | Command_Injection
[17:28:27] IP:111.171.17.115 | HIGH | SQL_Injection
[17:28:27] IP:143.95.243.191 | HIGH | SQL_Injection
[17:28:27] IP:215.198.193.132 | HIGH | XSS_Attack
[17:28:28] IP:207.17.73.234 | MEDIUM | Brute_Force_Pattern
[17:28:28] IP:195.170.33.52 | HIGH | SQL_Injection
